Form	Pronunciation
stéckseg	ʃteksəɕ
Stee	ʃteː
Steekaul	ʃteːkɑʊ̯l
Steemetzer	ʃteːmæt͡sɐ
Steen	ʃteːn
Steier	ʃtɑɪ̯ɐ
Stéier	ʃtɜɪ̯ɐ
stéiere	ʃtɜɪ̯əʁə
stéieren	ʃtɜɪ̯əʁən
steif	ʃtɑɪ̯f
Stéifkand	ʃtɜɪ̯fkɑnt
Stéifmamm	ʃtɜɪ̯fmɑm
Stéifpapp	ʃtɜɪ̯fpɑp
steiwe	ʃtɑɪ̯və
steiwen	ʃtɑɪ̯vən
stëll	ʃtəl
stelle	ʃtælə
stellen	ʃtælən
stelz	ʃtælt͡s
Stëmm	ʃtəm
stëmme	ʃtəmə
stëmmen	ʃtəmən
Stëmmung	ʃtəmuŋ
Stempel	ʃtæmpəl
stempele	ʃtæmpələ
Stempelen	ʃtæmpələn
stenge	ʃtæŋə
stengen	ʃtæŋən
sténke	ʃteŋkə
sténken	ʃteŋkən
stënterlech	ʃtəntɐləɕ
stëppche	ʃtəpɕə
stëppchen	ʃtəpɕən
steppe	ʃtæpə
stëppele	ʃtəpələ
stëppelen	ʃtəpələn
steppen	ʃtæpən
steriliséiere	ʃteʁilizɜɪ̯əʁə
steriliséieren	ʃteʁilizɜɪ̯əʁən
stiedche	ʃtiə̯t͡ɕə
Stiedchen	ʃtiə̯t͡ɕən
stiele	ʃtiə̯lə
stielen	ʃtiə̯lən
stierme	ʃtiɐ̯mə
stiermen	ʃtiɐ̯mən
stierwe	ʃtiɐ̯və
stierwen	ʃtiɐ̯vən
stierze	ʃtiɐ̯t͡sə
stierzen	ʃtiɐ̯t͡sən
stiichte	ʃtiːɕtə
stiichten	ʃtiːɕtən
still	ʃtil
stitzche	ʃtit͡sjə
stitzchen	ʃtit͡sjən
Stiwwel	ʃtivəl
stodéiere	ʃtodɜɪ̯əʁə
stodéieren	ʃtodɜɪ̯əʁən
stodent	ʃtodænt
stoe	ʃtoːə
stoen	ʃtoːən
Stoff	ʃtof
Stol	ʃtoːl
stolpere	ʃtolpəʁə
stolperen	ʃtolpəʁən
stomm	ʃtom
stompeg	ʃtompəɕ
Stonn	ʃton
stonnelaang	ʃtonəlaːŋ
stop	ʃtop
Stopp	ʃtop
stoppe	ʃtopə
stoppen	ʃtopən
stoppenzéier	ʃtopənt͡sɜɪ̯ɐ
stopschëld	ʃtopʃəlt
Storch	ʃtɔʁɕ
store	stɔːʁ
Stot	ʃtoːt
stousse	ʃtəʊ̯sə
stoussen	ʃtəʊ̯sən
sträiche	ʃtʁæːɪ̯ɕə
sträichen	ʃtʁæːɪ̯ɕən
Sträif	ʃtʁæːɪ̯f
Sträit	ʃtʁæːɪ̯t
stral	ʃtʁaːl
Strapp	ʃtʁɑp
Strass	ʃtʁɑs
Strauch	ʃtʁæːʊ̯χ
Strauss	ʃtʁæːʊ̯s
Stréch	ʃtʁəɕ
streckbriet	ʃtʁækbʁiə̯t
strecke	ʃtʁækə
strécke	ʃtʁekə
stréckel	ʃtʁekəl
strecken	ʃtʁækən
strécken	ʃtʁekən
stréckleeder	ʃtʁekleːdɐ
Streech	ʃtʁeːɕ
streeën	ʃtʁeən
Stréi	ʃtʁɜɪ̯
stréiballe	ʃtʁɜɪ̯bɑlə
stréiballen	ʃtʁɜɪ̯bɑlən
streide	ʃtʁɑɪ̯də
streiden	ʃtʁɑɪ̯dən
streidereg	ʃtʁɑɪ̯dəʁəɕ
stréihutt	ʃtʁɜɪ̯hut
Streik	ʃtʁɑɪ̯k
stréile	ʃtʁɜɪ̯lə
stréilen	ʃtʁɜɪ̯lən
Strëmp	ʃtʁəmp
streng	ʃtʁæŋ
Strenz	ʃtʁænt͡s
Strof	ʃtʁoːf
Strofe	ʃtʁoːfə
Strofen	ʃtʁoːfən
Strooss	ʃtʁoːs
stroossekaart	ʃtʁoːsəkaːʁt
Stroosseluucht	ʃtʁoːsəluːχt
Stroosseschëld	ʃtʁoːsəʃəlt
Stroum	ʃtʁəʊ̯m
Strummert	ʃtʁumɐt
stuckele	ʃtukələ
stuckelen	ʃtukələn
studéiere	ʃtudɜɪ̯əʁə
studéieren	ʃtudɜɪ̯əʁən
Student	ʃtudænt
stuerke	ʃtuɐkə
stuerken	ʃtuɐkən
Stuerm	ʃtuɐm
stuff	ʃtuf
Stull	ʃtul
stulldreiwend	ʃtuldʁɑɪ̯vənt
stur	ʃtuːʁ
stylo	stiloː
Suckel	zukəl
suckele	zukələ
suckelen	zukələn
Süde	zyːdə
Süden	zyːdən
Sue	zuːə
Suedel	zuə̯dəl
Suel	zuə̯l
Suen	zuə̯n
Suerg	zuɐɕ
suerge	zuɐʑə
suergen	zuɐʑən
suggeréiere	syɡʒeʁɜɪ̯əʁə
suggeréieren	syɡʒeʁɜɪ̯əʁən
sujet	syʒeː
Sujete	syʒeːə
summer	zumɐ
Summerwee	zumɐweː
super	zupɐ
Supp	zup
suppeg	zupəɕ
suppel	supəl
Surfe	sœːʁfə
surfen	sœːʁfən
surveillant	syʁvɛːjɑ̃ː
sympathesch	simpaːtəʃ
Taart	taːʁt
taaschte	taːʃtə
taaschten	taːʃtən
Tabell	tɑbæl
tableau	tɑbloː
Tablette	tɑblæt
tabouret	tɑbuʁeː
tachtele	tɑχtələ
tachtelen	tɑχtələn
Tafel	taːfəl
taille	tɑɪ̯l
talent	tɑlənt
tallek	tɑlek
Tank	tɑŋk
tanke	tɑŋkə
tanken	tɑŋkən
tankwon	tɑŋkvoːn
Tapéit	tɑpɜɪ̯t
tarnung	tɑʁnuŋ
tas	taːs
Täsch	tæʃ
Täscheluucht	tæʃəluːχt
Täschemesser	tæʃəmæsɐ
tässele	tæsələ
tässelen	tæsələn
tatsächlech	taːtzæɕləɕ
Tatta	tɑtaː
tatz	tɑt͡s
taucher	tæːʊ̯χɐ
tausche	tæːʊ̯ʃə
tauschen	tæːʊ̯ʃən
Taxi	tɑksiː
Techniker	tæɕnikɐ
técke	tekə
técken	tekən
Teenager	tiːnɜɪ̯d͡ʒɐ
Téi	tɜɪ̯
Téitsch	tɜɪ̯t͡ʃ
Tëlee	təleː
Telefon	tələfon
telefonéiere	tələfonɜɪ̯əʁə
telefonéieren	tələfonɜɪ̯əʁən
Telefonsbuch	tələfonsbuχ
Telefonsnummer	tələfonsnumɐ
telegramm	tələɡʁɑm
teleskop	telæskoːp
Televisioun	tələvizjəʊ̯n
Teller	tælɐ
tellerche	tælɐɕə
tellerchen	tælɐɕən
tëmpche	təmpɕə
Tëmpchen	təmpɕən
Temperatur	tæmpəʁɑtuːʁ
Tendenz	tændænt͡s
Tennis	tænis
Tënt	tənt
Teppech	tæpəɕ
termäin	tɛʁmæːɪ̯n
terrain	tæʁɛ̃ː
Terrass	tæʁɑs
tëschent	təʃənt
tëschewand	təʃəvɑnt
text	tækst
Theater	teaːtɐ
Thermometer	tɛʁmomeːtɐ
Thon	tɑ̃ː
Thüringer	tyʁiŋɐ
ticket	tikeː
ticketsautomat	tikeːzɑʊ̯tomaːt
tierkele	tiɐ̯kələ
tierkelen	tiɐ̯kələn
Tiger	tiːɡɐ
Timber	tɛ̃ːmbɐ
Tipp	tip
Tippe	tipə
tippen	tipən
tiptop	tiptop
Tirang	tiʁɑŋ
tirebouchon	tiɐ̯buʃɑ̃ː
Titel	titəl
toast	toʊst
Toaster	toʊstɐ
tobe	toːbə
toben	toːbən
Toilette	twɑlæt
Toilettepabeier	twɑlætəpɑbɑɪ̯ɐ
toleréiere	toləʁɜɪ̯əʁə
toleréieren	toləʁɜɪ̯əʁən
tomat	tomaːt
tomatejus	tomaːtəjyː
Tommel	toməl
tommele	tomələ
tommelen	tomələn
tompe	tompə
tompen	tompən
topeg	toːpəɕ
Topert	toːpɐt
torschong	tɔʁʃoŋ
Tosch	toʃ
Toun	təʊ̯n
tour	tuːʁ
Tourist	tuʁist
tous	tus
Toz	toːt͡s
toze	toːt͡sə
tozen	toːt͡sən
traditionell	tʁɑditjonæl
Training	tʁɛːniŋ
Träip	tʁæːɪ̯p
träipe	tʁæːɪ̯pə
Träipen	tʁæːɪ̯pən
Trakter	tʁɑktɐ
Tram	tʁɑm
trampele	tʁɑmpələ
trampelen	tʁɑmpələn
träntele	tʁæntələ
träntelen	tʁæntələn
Trap	tʁaːp
trapez	tʁɑpeːt͡s
Trapp	tʁɑp
Tratt	tʁɑt
traue	tʁɑʊ̯ə
trauen	tʁɑʊ̯ən
Trauer	tʁɑʊ̯ɐ
trauerweid	tʁɑʊ̯ɐvɑɪ̯t
traufel	tʁæːʊ̯fəl
traureg	tʁɑʊ̯ʁəɕ
Trausch	tʁæːʊ̯ʃ
treffe	tʁæfə
treffen	tʁæfən
trei	tʁɑɪ̯
treiheet	tʁɑɪ̯heːt
Tréin	tʁɜɪ̯n
tréischte	tʁɜɪ̯ʃtə
tréischten	tʁɜɪ̯ʃtən
trëlle	tʁələ
trëllen	tʁələn
Trëndel	tʁəndəl
trenne	tʁænə
trennen	tʁænən
Trennung	tʁænuŋ
trëppele	tʁəpələ
trëppelen	tʁəpələn
trepplek	tʁæplek
trëttbriet	tʁətbʁiə̯t
trëtz	tʁət͡s
trëtze	tʁət͡sə
trëtzen	tʁət͡sən
Trick	tʁik
triichter	tʁiːɕtɐ
tripsen	tʁipsən
triwwele	tʁivələ
triwwelen	tʁivələn
tromm	tʁom
Trommelfell	tʁoməlfæl
Trompett	tʁompæt
troter	tʁoːtɐ
Trottinette	tʁotinæt
trottoir	tʁotwaːʁ
Trottoiren	tʁotwaːʁən
trotz	tʁot͡s
trotzdem	tʁot͡sdeːm
trotze	tʁot͡sə
trotzeg	tʁot͡səɕ
trotzen	tʁot͡sən
Troun	tʁəʊ̯n
Trouscht	tʁəʊ̯ʃt
Truh	tʁuː
Trupp	tʁup
Tsunami	t͡sunaːmiː
Tubak	tubaːk
tuddele	tudələ
tuddelen	tudələn
Tuerm	tuɐm
Tulp	tulp
tunnel	tunæl
tuppi	tupiː
turbot	tyʁboː
turne	tuʁnə
Turnen	tuʁnən
turner	tuʁnɐ
turnschlapp	tuʁnʃlɑp
tuschbic	tuʃbik
tut	tuːt
Tute	tuːtə
tuten	tuːtən
Typ	tip
ubanne	ubɑnə
ubannen	ubɑnən
übe	yːbə
üben	yːbən
ubezuele	ubət͡suə̯lə
ubezuelen	ubət͡suə̯lən
ubidde	ubidə
ubidden	ubidən
ubiede	ubiə̯də
ubieden	ubiə̯dən
uboot	uːboːt
Übung	yːbuŋ
Uebst	uə̯bst
uebstpress	uə̯bstpʁæs
uechter	uə̯ɕtɐ
uechzeg	uə̯ɕt͡səɕ
uechzéng	uə̯ɕt͡seŋ
Uelech	uə̯ləɕ
uerdentlech	uɐdəntləɕ
Uerdnung	uɐdnuŋ
uerg	uɐɕ
Uerteel	uɐteːl
Uertschaft	uɐt͡ʃɑft
uess	uə̯s
ueter	uə̯tɐ
uewe	uə̯və
uewen	uə̯vən
uewenop	uə̯vənop
Ufänger	ufæŋɐ
Ufank	ufɑŋk
ufänke	ufæŋkə
ufänken	ufæŋkən
Ufer	uːfɐ
ufuere	ufuə̯ʁə
ufueren	ufuə̯ʁən
ugeklote	uɡəkloːtə
Ugekloten	uɡəkloːtən
ugesi	uɡəzi
ugesinn	uɡəzin
ugi	uɡi
uginn	uɡin
uglotze	uɡlot͡sə
uglotzen	uɡlot͡sən
ugoe	uɡoːə
ugoen	uɡoːən
ugräife	uɡʁæːɪ̯fə
ugräifen	uɡʁæːɪ̯fən
Ugrëff	uɡʁəf
ugrëffeg	uɡʁəfəɕ
ugrëffer	uɡʁəfɐ
ukënnege	ukənəʑə
ukënnegen	ukənəʑən
Uklo	ukloː
ukloe	ukloːə
ukloen	ukloːən
ukomme	ukomə
ukommen	ukomən
ukräize	ukʁæːɪ̯t͡sə
ukräizen	ukʁæːɪ̯t͡sən
ulackele	ulɑkələ
ulackelen	ulɑkələn
uleeën	uleːən
Ulm	ulm
um	um
Umeldung	umælduŋ
umelle	umælə
umellen	umælən
umoosse	umoːsə
umoossen	umoːsən
undoe	undoːə
undoen	undoːən
undrécke	undʁekə
undrécken	undʁekən
unerkenne	unɐkænə
unerkennen	unɐkænən
unhale	unhaːlə
unhalen	unhaːlən
Unhaltspunkt	unhɑlt͡spuŋkt
Unhänger	unhæŋɐ
unhänglech	unhæŋləɕ
unhänglechkeet	unhæŋləɕkeːt
unhänke	unhæŋkə
unhänken	unhæŋkən
unhu	unhu
unhuele	unhuə̯lə
unhuelen	unhuə̯lən
unhunn	unhun
uniform	unifɔʁm
upake	upaːkə
upaken	upaːkən
upasse	upɑsə
upassen	upɑsən
Upassung	upɑsuŋ
uplanze	uplɑnt͡sə
uplanzen	uplɑnt͡sən
ureege	uʁeːʑə
ureegen	uʁeːʑən
uriede	uʁiə̯də
urieden	uʁiə̯dən
urmënsch	uːʁmənʃ
Ursaach	uːʁzaːχ
ursprénglech	uːʁʃpʁeŋləɕ
uruffe	uʁufə
uruffen	uʁufən
Uschäin	uʃæːɪ̯n
uschäisse	uʃæːɪ̯sə
uschäissen	uʃæːɪ̯sən
uschmiere	uʃmiɐ̯ə
uschmieren	uʃmiɐ̯ən
usoe	uzoːə
usoen	uzoːən
ustieche	uʃtiə̯ɕə
ustiechen	uʃtiə̯ɕən
ustiechend	uʃtiə̯ɕənt
ustiwwele	uʃtivələ
ustiwwelen	uʃtivələn
Ustrach	uʃtʁɑχ
usträiche	uʃtʁæːɪ̯ɕə
usträichen	uʃtʁæːɪ̯ɕən
Usträicher	uʃtʁæːɪ̯ɕɐ
ustrécke	uʃtʁekə
ustrécken	uʃtʁekən
Ustrengung	uʃtʁæŋuŋ
uvertraue	ufɐtʁɑʊ̯ə
uvertrauen	ufɐtʁɑʊ̯ən
uweise	uvɑɪ̯zə
uweisen	uvɑɪ̯zən
uweisung	uvɑɪ̯zuŋ
uze	uːt͡sə
uzen	uːt͡sən
vag	vaːk
Vakanz	vɑkɑnt͡s
Vas	vaːs
vasen	vaːzən
vee	veː
veen	veːn
Véi	fɜɪ̯
véier	fɜɪ̯ɐ
véiereck	fɜɪ̯ɐæk
véiereckeg	fɜɪ̯ɐækəɕ
véierel	fɜɪ̯əʁəl
véierelsstonn	fɜɪ̯əʁəlsʃton
véierte	fɜɪ̯ɐtə
véierten	fɜɪ̯ɐtən
véierzeg	fɜɪ̯ɐt͡səɕ
véierzéng	fɜɪ̯ɐt͡seŋ
vëlleche	fələɕə
vëllechen	fələɕən
vëlleg	fələɕ
Vëlo	vəloː
vëlosartist	vəloːzɑʁtist
Vëlosfuerer	vəloːsfuə̯ʁɐ
vëlossport	vəloːsʃpɔʁt
Vendeur	vɑ̃ːndœːʁ
Vendeuse	vɑ̃ːndøːs
ventouse	vɑ̃ːtuːs
Veräin	fəʁæːɪ̯n
verännere	fɐænəʁə
veränneren	fɐænəʁən
Verännerung	fɐænəʁuŋ
veräschtelung	fɐæʃtəluŋ
Verb	vɛʁp
Verband	fɐbɑnt
verbanne	fɐbɑnə
verbannen	fɐbɑnən
verbattert	fɐbɑtɐt
verbéie	fɐbɜɪ̯ə
verbéien	fɐbɜɪ̯ən
verbessere	fɐbæsəʁə
verbesseren	fɐbæsəʁən
verbëtze	fɐbət͡sə
verbëtzen	fɐbət͡sən
verbidde	fɐbidə
verbidden	fɐbidən
Verbindung	fɐbinduŋ
verblatze	fɐblɑt͡sə
verblatzen	fɐblɑt͡sən
verbléie	fɐblɜɪ̯ə
verbléien	fɐblɜɪ̯ən
verblenne	fɐblænə
verblennen	fɐblænən
verblöde	fɐbløːdə
verblöden	fɐbløːdən
verbrauch	fɐbʁæːʊ̯χ
verbrauche	fɐbʁæːʊ̯χə
verbrauchen	fɐbʁæːʊ̯χən
Verbraucher	fɐbʁæːʊ̯χɐ
verbraucht	fɐbʁæːʊ̯χt
verbreede	fɐbʁeːdə
verbreeden	fɐbʁeːdən
verbrénge	fɐbʁeŋə
verbréngen	fɐbʁeŋən
verbrenne	fɐbʁænə
verbrennen	fɐbʁænən
Verbrieche	fɐbʁiə̯ɕə
Verbriechen	fɐbʁiə̯ɕən
Verbriecher	fɐbʁiə̯ɕɐ
verbuede	fɐbuə̯də
verbueden	fɐbuə̯dən
Verdacht	fɐdɑχt
verdächteg	fɐdæɕtəɕ
verdächtege	fɐdæɕtəʑə
verdächtegen	fɐdæɕtəʑən
verdaddert	fɐdɑdɐt
verdame	fɐdaːmə
verdamen	fɐdaːmən
verdaue	fɐdɑʊ̯ə
verdauen	fɐdɑʊ̯ən
verdauung	fɐdɑʊ̯uŋ
verdeedege	fɐdeːdəʑə
verdeedegen	fɐdeːdəʑən
verdeele	fɐdeːlə
verdeelen	fɐdeːlən
verdénge	fɐdeŋə
verdéngen	fɐdeŋən
Verdéngscht	fɐdeŋʃt
verdënne	fɐdənə
verdënnen	fɐdənən
verdillege	fɐdiləʑə
verdillegen	fɐdiləʑən
verdonste	fɐdonstə
verdonsten	fɐdonstən
verdreckst	fɐdʁækst
verdréie	fɐdʁɜɪ̯ə
verdréien	fɐdʁɜɪ̯ən
verdreiwe	fɐdʁɑɪ̯və
verdreiwen	fɐdʁɑɪ̯vən
verdroe	fɐdʁoːə
verdroen	fɐdʁoːən
verdross	fɐdʁos
verduebele	fɐduə̯bələ
verduebelen	fɐduə̯bələn
verdutzt	fɐdut͡st
vereelzt	fɐeːlst
vereenegt	fəʁeːnəɕt
veréiere	fəʁɜɪ̯əʁə
veréieren	fəʁɜɪ̯əʁən
vereinfache	fəʁɑɪ̯nfɑχə
vereinfachen	fəʁɑɪ̯nfɑχən
verfaule	fɐfɑʊ̯lə
verfaulen	fɐfɑʊ̯lən
verfeele	fɐfeːlə
verfeelen	fɐfeːlən
verféiere	fɐfɜɪ̯əʁə
verféieren	fɐfɜɪ̯əʁən
verflucht	fɐfluχt
verfollege	fɐfoləʑə
verfollegen	fɐfoləʑən
verfroosse	fɐfʁoːsə
verfroossen	fɐfʁoːsən
Vergaangenheet	fɐɡaːŋənheːt
vergewaltege	fɐɡəvɑltəʑə
vergewaltegen	fɐɡəvɑltəʑən
vergiesse	fɐɡiə̯sə
vergiessen	fɐɡiə̯sən
vergläiche	fɐɡlæːɪ̯ɕə
vergläichen	fɐɡlæːɪ̯ɕən
vergréissere	fɐɡʁɜɪ̯səʁə
vergréisseren	fɐɡʁɜɪ̯səʁən
verhale	fɐhaːlə
verhalen	fɐhaːlən
Verhalt	fɐhɑlt
verhandele	fɐhɑndələ
verhandelen	fɐhɑndələn
verheemleche	fɐheːmləɕə
verheemlechen	fɐheːmləɕən
verhéiere	fɐhɜɪ̯əʁə
verhéieren	fɐhɜɪ̯əʁən
verhënnere	fɐhənəʁə
verhënneren	fɐhənəʁən
verhonze	fɐhont͡sə
verhonzen	fɐhont͡sən
verkafe	fɐkaːfə
verkafen	fɐkaːfən
Verkeefer	fɐkeːfɐ
verkeeferin	fɐkeːfəʁin
Verkéier	fɐkɜɪ̯ɐ
verkéiersluucht	fɐkɜɪ̯ɐsluːχt
verkéiert	fɐkɜɪ̯ɐt
verklappe	fɐklɑpə
verklappen	fɐklɑpən
verkleede	fɐkleːdə
verkleeden	fɐkleːdən
verkniwwelt	fɐknivəlt
verkrauche	fɐkʁæːʊ̯χə
verkrauchen	fɐkʁæːʊ̯χən
verkrëppelt	fɐkʁəpəlt
verkuebele	fɐkuə̯bələ
verkuebelen	fɐkuə̯bələn
verlaange	fɐlaːŋə
verlaangen	fɐlaːŋən
verlaangere	fɐlaːŋəʁə
Verlaangeren	fɐlaːŋəʁən
verlängere	fɐlæŋəʁə
verlängeren	fɐlæŋəʁən
verléiere	fɐlɜɪ̯əʁə
verléieren	fɐlɜɪ̯əʁən
verléift	fɐlɜɪ̯ft
verletze	fɐlæt͡sə
verletzen	fɐlæt͡sən
Verletzung	fɐlæt͡suŋ
verlobe	fɐloːbə
verloben	fɐloːbən
Verlobung	fɐloːbuŋ
verloosse	fɐloːsə
verloossen	fɐloːsən
Verloscht	fɐloʃt
verloune	fɐləʊ̯nə
verlounen	fɐləʊ̯nən
verluge	fɐluʁə
verlugen	fɐluʁən
vermaache	fɐmaːχə
vermaachen	fɐmaːχən
vermësche	fɐməʃə
vermëschen	fɐməʃən
vermuersche	fɐmuə̯ʁʃə
vermuerschen	fɐmuə̯ʁʃən
vermuuschte	fɐmuːʃtə
vermuuschten	fɐmuːʃtən
vernenne	fɐnænə
vernennen	fɐnænən
vernis	vɛʁniː
vernoléissege	fɐnoːlɜɪ̯səʑə
vernoléissegen	fɐnoːlɜɪ̯səʑən
verongléckte	fəʁonɡlektə
Verongléckten	fəʁonɡlektən
Verpackung	fɐpɑkuŋ
verpake	fɐpaːkə
verpaken	fɐpaːkən
verpasse	fɐpɑsə
verpassen	fɐpɑsən
verpolfere	fɐpolfəʁə
verpolferen	fɐpolfəʁən
verréckt	fɐʁekt
Verréider	fɐʁɜɪ̯dɐ
verrode	fəʁoːdə
verroden	fəʁoːdən
Verrot	fɐʁoːt
vers	vɛʁs
versammele	fɐzɑmələ
versammelen	fɐzɑmələn
Versammlung	fɐzɑmluŋ
versaue	fɐzɑʊ̯ə
versauen	fɐzɑʊ̯ən
verschafe	fɐʃaːfə
verschafen	fɐʃaːfən
verschampeléiere	fɐʃɑmpəlɜɪ̯əʁə
verschampeléieren	fɐʃɑmpəlɜɪ̯əʁən
verschidde	fɐʃidə
verschidden	fɐʃidən
verschimmele	fɐʃimələ
verschimmelen	fɐʃimələn
verschlass	fɐʃlɑs
verschlechtere	fɐʃlæɕtəʁə
verschlechteren	fɐʃlæɕtəʁən
verschlëmmere	fɐʃləməʁə
verschlëmmeren	fɐʃləməʁən
verschmotze	fɐʃmotzə
verschmotzen	fɐʃmotzən
verschotert	fɐʃoːtɐt
verschreiwe	fɐʃʁɑɪ̯və
verschreiwen	fɐʃʁɑɪ̯vən
verschwanne	fɐʃwɑnə
verschwannen	fɐʃwɑnən
verschweesst	fɐʃweːst
Verschwendung	fɐʃwænduŋ
verschwomme	fɐʃwomə
verschwommen	fɐʃwomən
verséchere	fɐzəɕəʁə
versécheren	fɐzəɕəʁən
Versécherung	fɐzəɕəʁuŋ
versécherungsspéngel	fɐzəɕəʁuŋsʃpeŋəl
versenge	fɐzæŋə
versengen	fɐzæŋən
versiche	fɐziɕə
versichen	fɐziɕən
Versoe	fɐzoːə
versoen	fɐzoːən
verspéide	fɐʃpɜɪ̯də
verspéiden	fɐʃpɜɪ̯dən
Verspéidung	fɐʃpɜɪ̯duŋ
versprieche	fɐʃpʁiə̯ɕə
verspriechen	fɐʃpʁiə̯ɕən
verstäerke	fɐʃtɛːɐkə
verstäerken	fɐʃtɛːɐkən
Verstäerkung	fɐʃtɛːɐkuŋ
Verstand	fɐʃtɑnt
verstänneg	fɐʃtænəɕ
Verstännegkeet	fɐʃtænəɕkeːt
verstauche	fɐʃtæːʊ̯χə
verstauchen	fɐʃtæːʊ̯χən
verstauchung	fɐʃtæːʊ̯χuŋ
verstéiert	fɐʃtɜɪ̯ɐt
verstoe	fɐʃtoːə
verstoen	fɐʃtoːən
verstoppe	fɐʃtopə
verstoppen	fɐʃtopən
verstouss	fɐʃtəʊ̯s
verstreeën	fɐʃtʁeən
versuchskanéngche	fɐzuχskɑneŋɕə
versuchskanéngchen	fɐzuχskɑneŋɕən
Versuchung	fɐzuːχuŋ
versuerge	fɐzuɐʑə
versuergen	fɐzuɐʑən
vertausche	fɐtæːʊ̯ʃə
vertauschen	fɐtæːʊ̯ʃən
vertraue	fɐtʁɑʊ̯ə
vertrauen	fɐtʁɑʊ̯ən
Vertrieder	fɐtʁiə̯dɐ
Veruechtung	fɐuə̯ɕtuŋ
veruerteele	fɐuɐteːlə
veruerteelen	fɐuɐteːlən
verwallt	fɐvɑlt
verwalte	fɐvɑltə
verwalten	fɐvɑltən
verwandele	fɐvɑndələ
verwandelen	fɐvɑndələn
verwéckele	fɐvekələ
verwéckelen	fɐvekələn
verweigere	fɐvɑɪ̯ʑəʁə
verweigeren	fɐvɑɪ̯ʑəʁən
verwieleche	fɐviə̯ləɕə
verwielechen	fɐviə̯ləɕən
verwiessele	fɐviə̯sələ
verwiesselen	fɐviə̯sələn
Verwiesslung	fɐviə̯sluŋ
verwinne	fɐvinə
verwinnen	fɐvinən
verwonnere	fɐvonəʁə
verwonneren	fɐvonəʁən
verwurrele	fɐvuʁələ
verwurrelen	fɐvuʁələn
verzeie	fɐt͡sɑɪ̯ə
verzeien	fɐt͡sɑɪ̯ən
verzichte	fɐt͡siɕtə
verzichten	fɐt͡siɕtən
verziele	fɐt͡siə̯lə
verzielen	fɐt͡siə̯lən
verziere	fɐt͡siə̯ʁə
verzieren	fɐt͡siə̯ʁən
verzolle	fɐt͡solə
verzollen	fɐt͡solən
Verzweiflung	fɐt͡swɑɪ̯fluŋ
verzweiwele	fɐt͡swɑɪ̯vələ
verzweiwelen	fɐt͡swɑɪ̯vələn
Vestiaire	væstjɛːʁ
Veterinär	vətəʁinɛːʁ
veterinären	veːtəʁinɛːʁən
veterinärin	vətəʁinɛːʁin
vexéiere	væksɜɪ̯əʁə
vexéieren	væksɜɪ̯əʁən
Vidange	vidɑ̃ːʃ
videoscassette	videːoːskɑsæt
viischt	fiːʃt
vijenzeg	fiʑənt͡səɕ
vill	fil
Villa	vilaː
Villche	filɕə
Villchen	filɕən
villsäiteg	filzæːɪ̯təɕ
vinaigrette	vinɛːɡʁæt
violett	violæt
virausgesi	fiːʁæːʊ̯sɡəzi
virausgesinn	fiːʁæːʊ̯sɡəzin
viraussoe	fiːʁæːʊ̯szoːə
viraussoen	fiːʁæːʊ̯szoːən
virbereede	fiɐ̯bəʁeːdə
virbereeden	fiɐ̯bəʁeːdən
Virbereedung	fiɐ̯bəʁeːduŋ
Virdeel	fiɐ̯deːl
virdrun	fiɐ̯dʁun
virfuere	fiɐ̯fuə̯ʁə
virfueren	fiɐ̯fuə̯ʁən
Virgäertche	fiɐ̯ɡɛːɐt͡ɕə
Virgäertchen	fiɐ̯ɡɛːɐt͡ɕən
Virgänger	fiɐ̯ɡæŋɐ
virgëschter	fiɐ̯ɡəʃtɐ
virgesi	fiɐ̯ɡəzi
virgesinn	fiɐ̯ɡəzin
virgoe	fiɐ̯ɡoːə
virgoen	fiɐ̯ɡoːən
virgräife	fiɐ̯ɡʁæːɪ̯fə
virgräifen	fiɐ̯ɡʁæːɪ̯fən
Virléift	fiɐ̯lɜɪ̯ft
Virnumm	fiɐ̯num
Virschlag	fiɐ̯ʃlaːχ
virschloe	fiɐ̯ʃloːə
virschloen	fiɐ̯ʃloːən
virsichteg	fiɐ̯ziɕtəɕ
Virsprong	fiɐ̯ʃpʁoŋ
virstelle	fiɐ̯ʃtælə
virstellen	fiɐ̯ʃtælən
Virstellung	fiɐ̯ʃtæluŋ
virufuere	fiːʁufuə̯ʁə
virufueren	fiːʁufuə̯ʁən
virugoe	fiːʁuɡoːə
virugoen	fiːʁuɡoːən
virun	fiːʁun
virundreiwe	fiːʁundʁɑɪ̯və
virundreiwen	fiːʁundʁɑɪ̯vən
virwäsch	fiɐ̯væʃ
virwerfe	fiɐ̯vɛʁfə
virwerfen	fiɐ̯vɛʁfən
virwetz	fiɐ̯vət͡s
virwetzeg	fiɐ̯vət͡səɕ
virwetztut	fiɐ̯vət͡stuːt
Virworf	fiɐ̯vɔʁf
visàvis	vizaːviː
Visitekaart	vizitəkaːʁt
vitrin	vitʁin
Viz	fiːt͡s
vläicht	flæːɪ̯ɕt
voila	vwɑlaː
Vokal	vokaːl
voll	fol
Vollek	folek
Vollekszielung	folekst͡siə̯luŋ
Vollert	folɐt
vollkommenheet	folkomənheːt
vrun	fʁun
vu	fu
vue	vyː
Vuë	vyːə
Vuen	vyːən
Vugel	fuʁəl
