Form	Pronunciation
pull-over	pu.lɔ.ˈvœʁ
pull-overs	pu.lɔ.ˈvœʁ
pullman	pu.ˈlman
pullmans	pu.ˈlman
pulls	pyl
pullulaient	py.ly.ˈlɛ
pullulation	py.ly.la.ˈsjõ
pullulations	py.ly.la.ˈsjõ
pullule	py.ˈlyl
pullulement	py.ly.lə.ˈmã
pullulent	py.ˈlyl
pulluler	py.ly.ˈle
pullulerent	py.ly.lə.ˈʁã
pulmonaire	py.lmɔ.ˈnɛʁ
pulmonaires	py.lmɔ.ˈnɛʁ
pulpe	pyl.ˈpə
pulpeuse	pyl.ˈpœz
pulpeuses	pyl.ˈpœz
pulpeux	pyl.ˈpə
pulsar	pyl.ˈsaʁ
pulsars	pyl.ˈsaʁ
pulsation	pyl.sa.ˈsjõ
pulsations	pyl.sa.ˈsjõ
pulse	pyls
pulsion	pyl.ˈsjõ
pulsionnel	pyl.sjɔ.ˈnɛl
pulsionnelle	pyl.sjɔ.ˈnɛl
pulsionnelles	pyl.sjɔ.ˈnɛl
pulsions	pyl.ˈsjõ
pulverisa	pyl.və.ʁi.ˈza
pulverisait	pyl.və.ʁi.ˈzɛ
pulverisant	pyl.və.ʁi.ˈzã
pulverisateur	pyl.və.ʁi.za.ˈtœʁ
pulverisateurs	pyl.və.ʁi.za.ˈtœʁ
pulverise	pyl.və.ˈʁiz
pulverisee	pyl.və.ʁi.ˈzi
pulverisees	pyl.və.ʁi.ˈzi
pulverisent	pyl.və.ʁi.ˈzã
pulveriser	pyl.və.ʁi.ˈze
pulverises	pyl.və.ˈʁiz
pulverulente	pyl.və.ʁy.ˈlãt
puma	py.ˈma
pumas	py.ˈma
punaise	py.ˈnɛz
punaises	py.ˈnɛz
punch	põʃ
punching-ball	pœn.tʃin.ˈɡbol
punching-balls	pœn.tʃin.ˈɡbol
punchs	põʃ
puni	py.ˈni
punie	py.ˈni
punies	py.ˈni
punique	py.ˈnik
puniques	py.ˈnik
punir	py.ˈniʁ
punira	py.ni.ˈʁa
puniront	py.ni.ˈʁõ
punis	py.ˈni
punissable	py.ni.sa.ˈblə
punissables	py.ni.sa.ˈblə
punissaient	py.ni.ˈsɛ
punissait	py.ni.ˈsɛ
punissant	py.ni.ˈsã
punisse	py.ˈnis
punissent	py.ˈnis
punissez	py.ni.ˈse
punit	py.ˈni
punitif	py.ni.ˈtif
punitifs	py.ni.ˈtif
punition	py.ni.ˈsjõ
punitions	py.ni.ˈsjõ
punitive	py.ni.ˈtiv
punitives	py.ni.ˈtiv
punk	pœnk
punks	pœnk
punta	pyn.ˈta
pupille	py.ˈpij
pupilles	py.ˈpij
pupitre	py.pi.ˈtʁə
pupitres	py.pi.ˈtʁə
pur	pyʁ
pur-sang	py.ˈʁsã
pure	pyʁ
puree	py.ˈʁi
purees	py.ˈʁi
purement	py.ʁə.ˈmã
purent	pyʁ
pures	pyʁ
purete	py.ˈʁət
purgatoire	pyʁ.ɡa.ˈtwaʁ
purgatoires	pyʁ.ɡa.ˈtwaʁ
purge	py.ˈʁʒə
purgea	py.ˈʁʒa
purgeaient	py.ˈʁʒɛ
purgeait	py.ˈʁʒɛ
purgeant	py.ˈʁʒã
purgee	py.ˈʁʒi
purgees	py.ˈʁʒi
purgent	py.ˈʁʒə
purger	py.ˈʁʒe
purgera	py.ʁʒə.ˈʁa
purges	py.ˈʁʒə
purifiant	py.ʁi.ˈfjã
purification	py.ʁi.fi.ka.ˈsjõ
purifications	py.ʁi.fi.ka.ˈsjõ
purifie	py.ʁi.ˈfi
purifiee	py.ʁi.ˈfji
purifiees	py.ʁi.ˈfji
purifier	py.ʁi.ˈfje
purifies	py.ʁi.ˈfi
purin	py.ˈʁẽ
purisme	py.ʁi.ˈsmə
puriste	py.ʁis.ˈtə
puristes	py.ʁis.ˈtə
puritain	py.ʁi.ˈtẽ
puritaine	py.ʁi.ˈtɛn
puritaines	py.ʁi.ˈtɛn
puritains	py.ʁi.ˈtẽ
puritanisme	py.ʁi.ta.ni.ˈsmə
purs	pyʁ
purulent	py.ʁy.ˈlã
purulente	py.ʁy.ˈlãt
pus	py
pusillanime	py.zi.la.ˈnim
pusillanimes	py.zi.la.ˈnim
pusillanimite	py.zi.la.ni.ˈmit
pussent	pys
pustules	pys.ˈtyl
put	py
putain	py.ˈtẽ
putains	py.ˈtẽ
putatif	py.ta.ˈtif
putatifs	py.ta.ˈtif
pute	pyt
putes	pyt
putois	py.ˈtwa
putrefaction	py.tʁə.fa.ˈksjõ
putrefie	py.tʁə.ˈfi
putrefies	py.tʁə.ˈfi
putride	py.ˈtʁid
putsch	putʃ
putschiste	pu.tʃis.ˈtə
putschistes	pu.tʃis.ˈtə
putschs	putʃ
puy	pɥi
puys	pɥi
puzzle	pœzl
puzzles	pœzl
pv	pv
pygmee	pi.ˈɡmi
pygmees	pi.ˈɡmi
pyjama	pi.ʒa.ˈma
pyjamas	pi.ʒa.ˈma
pylone	pi.ˈlɔn
pylones	pi.ˈlɔn
pyramidal	pi.ʁa.mi.ˈdal
pyramidale	pi.ʁa.mi.ˈdal
pyramidales	pi.ʁa.mi.ˈdal
pyramide	pi.ʁa.ˈmid
pyramides	pi.ʁa.ˈmid
pyramidions	pi.ʁa.mi.ˈdjõ
pyreneen	pi.ʁə.ˈnin
pyreneenne	pi.ʁə.ˈnin
pyreneennes	pi.ʁə.ˈnin
pyreneens	pi.ʁə.ˈnin
pyrenees	pi.ʁə.ˈni
pyrite	pi.ˈʁit
pyromane	pi.ʁɔ.ˈman
pyromanes	pi.ʁɔ.ˈman
pyrotechnie	pi.ʁɔ.tɛ.ˈkni
pyrotechnies	pi.ʁɔ.tɛ.ˈkni
pyrotechnique	pi.ʁɔ.tɛ.ˈknik
pyrotechniques	pi.ʁɔ.tɛ.ˈknik
pythie	pi.ˈti
pythies	pi.ˈti
python	pi.ˈtõ
pythonisse	pi.tɔ.ˈnis
pythons	pi.ˈtõ
q	ky
qatar	ka.ˈtaʁ
qian	kjan
qichen	ki.ˈʃɛn
qom	kɔm
qu'	k
qu'en-dira-t-on	kã.di.ʁa.ˈtõ
quadragenaire	kwa.dʁa.ʒə.ˈnɛʁ
quadragenaires	kwa.dʁa.ʒə.ˈnɛʁ
quadrangulaire	kwa.dʁã.ɡy.ˈlɛʁ
quadrangulaires	kwa.dʁã.ɡy.ˈlɛʁ
quadrant	kwa.ˈdʁã
quadrature	kwa.dʁa.ˈtyʁ
quadrichromie	kwa.dʁi.kʁɔ.ˈmi
quadrichromies	kwa.dʁi.kʁɔ.ˈmi
quadriennal	kwa.dʁjɛ.ˈnal
quadriennale	kwa.dʁjɛ.ˈnal
quadriennaux	kwa.dʁjɛ.ˈno
quadrige	ka.ˈdʁiʒ
quadrilaterale	kwa.dʁi.la.tə.ˈʁal
quadrilatere	kwa.dʁi.la.ˈtəʁ
quadrilateres	kwa.dʁi.la.ˈtəʁ
quadrillage	ka.dʁi.ˈjaʒ
quadrillages	ka.dʁi.ˈjaʒ
quadrillaient	ka.dʁi.ˈjɛ
quadrillant	ka.dʁi.ˈjã
quadrille	ka.ˈdʁij
quadrillee	ka.dʁi.ˈji
quadrillees	ka.dʁi.ˈji
quadrillent	ka.ˈdʁij
quadriller	ka.dʁi.ˈje
quadrilles	ka.ˈdʁij
quadrimoteur	kwa.dʁi.mɔ.ˈtœʁ
quadripartite	kwa.dʁi.paʁ.ˈtit
quadripartites	kwa.dʁi.paʁ.ˈtit
quadrireacteur	kwa.dʁi.ʁa.ˈktœʁ
quadrireacteurs	kwa.dʁi.ʁa.ˈktœʁ
quadrupede	kwa.dʁy.ˈpəd
quadrupedes	kwa.dʁy.ˈpəd
quadruplait	kwa.dʁy.ˈplɛ
quadruplant	kwa.dʁy.ˈplã
quadruple	kwa.dʁy.ˈplə
quadruplees	kwa.dʁy.ˈpli
quadrupler	kwa.dʁy.ˈple
quadruples	kwa.dʁy.ˈplə
quai	kɛ
quais	kɛ
quaker	kwɛ.ˈkœʁ
quakers	kwɛ.ˈkœʁ
qualifia	ka.li.ˈfja
qualifiable	ka.li.fja.ˈblə
qualifiaient	ka.li.ˈfjɛ
qualifiait	ka.li.ˈfjɛ
qualifiant	ka.li.ˈfjã
qualifiante	ka.li.ˈfjãt
qualifiantes	ka.li.ˈfjãt
qualifiants	ka.li.ˈfjã
qualificatif	ka.li.fi.ka.ˈtif
qualificatifs	ka.li.fi.ka.ˈtif
qualification	ka.li.fi.ka.ˈsjõ
qualifications	ka.li.fi.ka.ˈsjõ
qualificative	ka.li.fi.ka.ˈtiv
qualificatives	ka.li.fi.ka.ˈtiv
qualifie	ka.li.ˈfi
qualifiee	ka.li.ˈfji
qualifiees	ka.li.ˈfji
qualifient	ka.li.ˈfi
qualifier	ka.li.ˈfje
qualifiera	ka.li.fi.ˈʁa
qualifierai	ka.li.fi.ˈʁɛ
qualifieraient	ka.li.fi.ˈʁɛ
qualifierais	ka.li.fi.ˈʁɛ
qualifierait	ka.li.fi.ˈʁɛ
qualifierent	ka.li.fi.ˈʁã
qualifieront	ka.li.fi.ˈʁõ
qualifies	ka.li.ˈfi
qualifiez	ka.li.ˈfjɛ
qualifions	ka.li.ˈfjõ
qualitatif	ka.li.ta.ˈtif
qualitatifs	ka.li.ta.ˈtif
qualitative	ka.li.ta.ˈtiv
qualitativement	ka.li.ta.ti.və.ˈmã
qualitatives	ka.li.ta.ˈtiv
qualite	ka.ˈlit
qualites	ka.ˈlit
quand	kã
quant	kã
quanta	kwã.ˈta
quantifie	kã.ti.ˈfi
quantifiee	kã.ti.ˈfji
quantifiees	kã.ti.ˈfji
quantifier	kã.ti.ˈfje
quantifies	kã.ti.ˈfi
quantique	kwã.ˈtik
quantiques	kwã.ˈtik
quantitatif	kã.ti.ta.ˈtif
quantitatifs	kã.ti.ta.ˈtif
quantitative	kã.ti.ta.ˈtiv
quantitativement	kã.ti.ta.ti.və.ˈmã
quantitatives	kã.ti.ta.ˈtiv
quantite	kã.ˈtit
quantites	kã.ˈtit
quantum	kwã.ˈtɔm
quarantaine	ka.ʁã.ˈtɛn
quarante	ka.ˈʁãt
quarante-cinq	ka.ʁã.tə.ˈsẽk
quarante-deux	ka.ʁã.tə.ˈdə
quarante-et-un	ka.ʁã.te.ˈœ̃
quarante-huit	ka.ʁã.tə.ˈɥit
quarante-neuf	ka.ʁã.tə.ˈnœf
quarante-quatre	ka.ʁã.tə.ka.ˈtʁə
quarante-sept	ka.ʁã.tə.ˈsɛt
quarante-six	ka.ʁã.tə.ˈsi
quarante-trois	ka.ʁã.tə.ˈtʁwa
quarantieme	ka.ʁã.ˈsim
quarantiemes	ka.ʁã.ˈsim
quart	kaʁ
quarte	kaʁ.ˈtə
quarter	kwaʁ.ˈtɛʁ
quarteron	kaʁ.tə.ˈʁõ
quartes	kaʁ.ˈtə
quartette	kwaʁ.ˈtɛt
quartier	kaʁ.ˈtje
quartiers	kaʁ.ˈtje
quarts	kaʁ
quartz	kwaʁtz
quasi	ka.ˈzi
quasiment	ka.zi.ˈmã
quasimodo	ka.zi.mɔ.ˈdo
quaternaire	kwa.tɛ.ˈʁnɛʁ
quatorze	ka.tɔʁ.ˈzə
quatorzieme	ka.tɔʁ.ˈzim
quatrain	ka.ˈtʁẽ
quatrains	ka.ˈtʁẽ
quatre	ka.ˈtʁə
quatre-saisons	ka.tʁə.sɛ.ˈzõ
quatre-temps	ka.tʁə.ˈtã
quatre-vingt	ka.tʁə.ˈvẽ
quatre-vingt-cinq	ka.tʁə.vẽ.ˈsẽk
quatre-vingt-deux	ka.tʁə.vẽ.ˈdə
quatre-vingt-dix	ka.tʁə.vẽ.ˈdi
quatre-vingt-dix-huit	ka.tʁə.vẽ.di.ˈzɥit
quatre-vingt-dix-neuf	ka.tʁə.vẽ.di.ˈznœf
quatre-vingt-dix-sept	ka.tʁə.vẽ.di.ˈsɛt
quatre-vingt-douze	ka.tʁə.vẽ.ˈduz
quatre-vingt-huit	ka.tʁə.vẽ.ˈɥit
quatre-vingt-neuf	ka.tʁə.vẽ.ˈnœf
quatre-vingt-onze	ka.tʁə.vẽ.ˈõz
quatre-vingt-quatorze	ka.tʁə.vẽ.ka.tɔʁ.ˈzə
quatre-vingt-quatre	ka.tʁə.vẽ.ka.ˈtʁə
quatre-vingt-quinze	ka.tʁə.vẽ.ˈkẽz
quatre-vingt-seize	ka.tʁə.vẽ.ˈsɛz
quatre-vingt-sept	ka.tʁə.vẽ.ˈsɛt
quatre-vingt-six	ka.tʁə.vẽ.ˈsi
quatre-vingt-treize	ka.tʁə.vẽ.ˈtʁɛz
quatre-vingt-trois	ka.tʁə.vẽ.ˈtʁwa
quatre-vingt-un	ka.tʁə.vẽ.ˈœ̃
quatre-vingt-une	ka.tʁə.vẽ.ˈyn
quatre-vingts	ka.tʁə.ˈvẽ
quatrieme	ka.ˈtʁim
quatriemement	ka.tʁi.mə.ˈmã
quatriemes	ka.ˈtʁim
quattrocento	kwa.tʁo.tʃɛn.ˈto
quatuor	kwa.ˈtɥɔʁ
quatuors	kwa.ˈtɥɔʁ
quayle	kwɛl
que	kə
quebec	kə.ˈˈbɛk
quebecois	kə.bə.ˈˈkwa
quebecois	kə.bə.ˈˈkwa
quebecoise	kə.bə.ˈˈkwaz
quebecoises	kə.bə.ˈˈkwaz
queen	kwin
queensland	kin.ˈslã
quel	kɛl
quelconque	kɛl.ˈkõk
quelconques	kɛl.ˈkõk
quelle	kɛl
quelles	kɛl
quelqu'	kɛl.ˈkə
quelqu'un	kɛl.ˈkœ̃
quelqu'une	kɛl.ˈkyn
quelque	kɛl.ˈkə
quelquefois	kɛl.kə.ˈfwa
quelques	kɛl.ˈkə
quelques-unes	kɛl.kə.ˈzyn
quelques-uns	kɛl.kə.ˈzœ̃
quels	kɛl
quemandant	kə.ˈmã.ˈdã
quemande	kə.ˈˈmãd
quemandent	kə.ˈmã.ˈdã
quemander	kə.ˈmã.ˈde
quenelle	kə.ˈˈnɛl
quenelles	kə.ˈˈnɛl
quenottes	kə.ˈˈnɔt
quenouille	kə.ˈˈnuj
quentin	kã.ˈtẽ
quequette	kə.ˈˈkɛt
querella	kə.ˈʁɛ.ˈla
querellaient	kə.ˈʁɛ.ˈlɛ
querellait	kə.ˈʁɛ.ˈlɛ
querellant	kə.ˈʁɛ.ˈlã
querelle	kə.ˈˈʁɛl
querellent	kə.ˈˈʁɛl
quereller	kə.ˈʁe.ˈle
querelles	kə.ˈˈʁɛl
querelleur	kə.ˈʁɛ.ˈlœʁ
querelleurs	kə.ˈʁɛ.ˈlœʁ
querelleuse	kə.ˈʁɛ.ˈlœz
querir	kə.ˈˈʁiʁ
questeur	kɥes.ˈtəʁ
questeurs	kɥes.ˈtəʁ
question	kɛs.ˈtjõ
questionna	kɛs.tjɔ.ˈna
questionnaire	kɛs.tjɔ.ˈnɛʁ
questionnaires	kɛs.tjɔ.ˈnɛʁ
questionnait	kɛs.tjɔ.ˈnɛ
questionnant	kɛs.tjɔ.ˈnã
questionne	kɛs.ˈtjɔn
questionnee	kɛs.tjɔ.ˈni
questionnees	kɛs.tjɔ.ˈni
questionnent	kɛs.ˈtjɔn
questionner	kɛs.tjɔ.ˈne
questionnes	kɛs.ˈtjɔn
questionneur	kɛs.tjɔ.ˈnœʁ
questionneurs	kɛs.tjɔ.ˈnœʁ
questions	kɛs.ˈtjõ
questure	kɛs.ˈtyʁ
quetait	kə.ˈˈtɛ
quetant	kə.ˈˈtã
quete	kət
quetent	kə.ˈˈtã
queter	kə.ˈˈte
quetes	kət
queteur	kə.ˈˈtœʁ
queteurs	kə.ˈˈtœʁ
quetzal	ke.ˈtzal
queue	kə
queue-de-cheval	kə.ə.də.ʃə.ˈˈval
queue-de-pie	kə.ə.də.ˈˈpi
queues	kə
queux	kə
queyranne	ke.ˈʁan
qui	ki
qui-vive	ki.ˈviv
quiche	kiʃ
quiches	kiʃ
quiconque	ki.ˈkõk
quidam	ki.ˈdam
quidams	ki.ˈdam
quiet	kjɛ
quiete	kit
quietisme	ki.ti.ˈsmə
quietude	ki.ˈtyd
quignon	ki.ˈnjõ
quiles	kil
quille	kij
quilles	kij
quimper	kẽ.ˈpɛʁ
quincaillerie	kẽ.ka.jə.ˈʁi
quincailleries	kẽ.ka.jə.ˈʁi
quincaillier	kẽ.ka.ˈje
quincailliers	kẽ.ka.ˈje
quinconce	kẽ.ˈkõs
quinconces	kẽ.ˈkõs
quine	kin
quinine	ki.ˈnin
quinquagenaire	kẽ.ka.ʒə.ˈnɛʁ
quinquagenaires	kẽ.ka.ʒə.ˈnɛʁ
quinquennal	kẽ.kɛ.ˈnal
quinquennale	kẽ.kɛ.ˈnal
quinquennales	kẽ.kɛ.ˈnal
quinquennaux	kẽ.kɛ.ˈno
quinquets	kẽ.ˈkɛ
quinquina	kẽ.ki.ˈna
quint	kẽ
quintal	kẽ.ˈtal
quintaux	kẽ.ˈto
quinte	kẽt
quintes	kẽt
quintessence	kẽ.te.ˈsãs
quintette	kẽ.ˈtɛt
quintettes	kẽ.ˈtɛt
quintuple	kẽ.ty.ˈplə
quintupler	kẽ.ty.ˈple
quinzaine	kẽ.ˈzɛn
quinzaines	kẽ.ˈzɛn
quinze	kẽz
quinzieme	kẽ.ˈzim
quinziemes	kẽ.ˈzim
quiproquo	ki.pʁɔ.ˈko
quiproquos	ki.pʁɔ.ˈko
quito	ki.ˈto
quitta	ki.ˈta
quittai	ki.ˈtɛ
quittaient	ki.ˈtɛ
quittais	ki.ˈtɛ
quittait	ki.ˈtɛ
quittance	ki.ˈtãs
quittances	ki.ˈtãs
quittant	ki.ˈtã
quittat	ki.ˈta
quitte	kit
quittee	ki.ˈti
quittees	ki.ˈti
quittent	kit
quitter	ki.ˈte
quittera	ki.tə.ˈʁa
quitterai	ki.tə.ˈʁɛ
quitteraient	ki.tə.ˈʁɛ
quitterait	ki.tə.ˈʁɛ
quitterent	ki.tə.ˈʁã
quitterons	ki.tə.ˈʁõ
quitteront	ki.tə.ˈʁõ
quittes	kit
quittez	ki.ˈte
quittions	ki.ˈtjõ
quittons	ki.ˈtõ
quitus	ki.ˈtys
quoi	kwa
quoiqu'	kwak
quoique	kwak
quolibets	kɔ.li.ˈbɛ
quorum	kwɔ.ˈʁɔm
quota	kɔ.ˈta
quotas	kɔ.ˈta
quote-part	kɔ.tə.ˈpaʁ
quotes-parts	kɔt.ˈpaʁ
quotidien	kɔ.ti.ˈdjẽ
quotidienne	kɔ.ti.ˈdjɛn
quotidiennement	kɔ.ti.djɛ.nə.ˈmã
quotidiennes	kɔ.ti.ˈdjɛn
quotidiennete	kɔ.ti.djɛ.ˈnət
quotidiens	kɔ.ti.ˈdjẽ
quotient	kɔs.ˈjã
quotite	kɔ.ˈtit
quotites	kɔ.ˈtit
r	ɛʁ
ra	ʁa
rabachage	ʁa.ba.ˈʃaʒ
rabachages	ʁa.ba.ˈʃaʒ
rabachant	ʁa.ba.ˈʃã
rabache	ʁa.ˈbaʃ
rabachee	ʁa.ba.ˈʃi
rabachees	ʁa.ba.ˈʃi
rabachent	ʁa.ba.ˈʃã
rabacher	ʁa.ba.ˈʃe
rabaches	ʁa.ˈbaʃ
rabais	ʁa.ˈbɛ
rabaissant	ʁa.bɛ.ˈsã
rabaisse	ʁa.ˈbɛs
rabaissee	ʁa.bɛ.ˈsi
rabaissees	ʁa.bɛ.ˈsi
rabaissent	ʁa.ˈbɛs
rabaisser	ʁa.bɛ.ˈse
rabaisses	ʁa.ˈbɛs
raban	ʁa.ˈbã
rabat	ʁa.ˈba
rabat	ʁa.ˈba
rabat-joie	ʁa.ba.ˈʒwa
rabattage	ʁa.ba.ˈtaʒ
rabattaient	ʁa.ba.ˈtɛ
rabattant	ʁa.ba.ˈtã
rabattent	ʁa.ˈbat
rabatteur	ʁa.ba.ˈtœʁ
rabatteurs	ʁa.ba.ˈtœʁ
rabattit	ʁa.ba.ˈti
rabattra	ʁa.ba.ˈtʁa
rabattre	ʁa.ba.ˈtʁə
rabattu	ʁa.ba.ˈty
rabattue	ʁa.ba.ˈty
rabattues	ʁa.ba.ˈty
rabattus	ʁa.ba.ˈty
rabbi	ʁa.ˈbi
rabbin	ʁa.ˈbẽ
rabbinat	ʁa.bi.ˈna
rabbinique	ʁa.bi.ˈnik
rabbiniques	ʁa.bi.ˈnik
rabbins	ʁa.ˈbẽ
rabelaisien	ʁa.bə.lɛ.ˈzjẽ
rabelaisienne	ʁa.bə.lɛ.ˈzjɛn
rabelaisiennes	ʁa.bə.lɛ.ˈzjɛn
rabelaisiens	ʁa.bə.lɛ.ˈzjẽ
rabibocher	ʁa.bi.bɔ.ˈʃe
rabin	ʁa.ˈbẽ
rable	ʁa.ˈblə
rablee	ʁa.ˈbli
rabot	ʁa.ˈbo
rabote	ʁa.ˈbɔt
rabotee	ʁa.bɔ.ˈti
rabotees	ʁa.bɔ.ˈti
raboter	ʁa.bɔ.ˈte
rabotes	ʁa.ˈbɔt
raboteux	ʁa.bɔ.ˈtə
rabots	ʁa.ˈbo
rabougri	ʁa.bu.ˈɡʁi
rabougrie	ʁa.bu.ˈɡʁi
rabougris	ʁa.bu.ˈɡʁi
rabouilleuse	ʁa.bu.ˈjœz
raboute	ʁa.ˈbut
rabrouant	ʁa.bʁu.ˈã
rabroue	ʁa.ˈbʁu
rabrouee	ʁa.bʁu.ˈi
rabrouer	ʁa.bʁu.ˈe
racaille	ʁa.ˈkaj
racamier	ʁa.ka.ˈmje
raccommode	ʁa.kɔ.ˈmɔd
raccommodent	ʁa.kɔ.ˈmɔd
raccommoder	ʁa.kɔ.mɔ.ˈde
raccommodes	ʁa.kɔ.ˈmɔd
raccompagna	ʁa.kõ.pa.ˈnja
raccompagnait	ʁa.kõ.pa.ˈnjɛ
raccompagnant	ʁa.kõ.pa.ˈnjã
raccompagne	ʁa.kõ.ˈpanj
raccompagnee	ʁa.kõ.pa.ˈnji
raccompagner	ʁa.kõ.pa.ˈnje
raccompagnes	ʁa.kõ.ˈpanj
raccord	ʁa.ˈkɔʁ
raccordant	ʁa.kɔʁ.ˈdã
raccorde	ʁa.kɔʁ.ˈdə
raccordee	ʁa.kɔʁ.ˈdi
raccordees	ʁa.kɔʁ.ˈdi
raccordement	ʁa.kɔʁ.də.ˈmã
raccordements	ʁa.kɔʁ.də.ˈmã
raccordent	ʁa.kɔʁ.ˈdə
raccorder	ʁa.kɔʁ.ˈde
raccordera	ʁa.kɔʁ.də.ˈʁa
raccordes	ʁa.kɔʁ.ˈdə
raccords	ʁa.ˈkɔʁ
raccourci	ʁa.ku.ˈʁsi
raccourcie	ʁa.ku.ˈʁsi
raccourcies	ʁa.ku.ˈʁsi
raccourcir	ʁa.ku.ˈʁsiʁ
raccourcis	ʁa.ku.ˈʁsi
raccourcissant	ʁa.ku.ʁsi.ˈsã
raccourcissement	ʁa.ku.ʁsi.sə.ˈmã
raccourcissent	ʁa.ku.ˈʁsis
raccourcit	ʁa.ku.ˈʁsi
raccroc	ʁa.ˈkʁo
raccrochaient	ʁa.kʁɔ.ˈʃɛ
raccrochait	ʁa.kʁɔ.ˈʃɛ
raccrochant	ʁa.kʁɔ.ˈʃã
raccroche	ʁa.ˈkʁɔʃ
raccrochee	ʁa.kʁɔ.ˈʃi
raccrochees	ʁa.kʁɔ.ˈʃi
raccrochent	ʁa.ˈkʁɔʃ
raccrocher	ʁa.kʁɔ.ˈʃe
raccrochera	ʁa.kʁɔ.ʃə.ˈʁa
raccroches	ʁa.ˈkʁɔʃ
raccrochez	ʁa.kʁɔ.ˈʃe
race	ʁas
racee	ʁa.ˈsi
races	ʁas
rachat	ʁa.ˈʃa
rachats	ʁa.ˈʃa
racheta	ʁa.ʃə.ˈta
rachetaient	ʁa.ʃə.ˈtɛ
rachetait	ʁa.ʃə.ˈtɛ
rachetant	ʁa.ʃə.ˈtã
rachete	ʁa.ˈʃət
rachetee	ʁa.ʃə.ˈti
rachetees	ʁa.ʃə.ˈti
rachetent	ʁa.ʃə.ˈtã
racheter	ʁa.ʃə.ˈte
rachetera	ʁa.ʃə.tə.ˈʁa
racheterait	ʁa.ʃə.tə.ˈʁɛ
racheteront	ʁa.ʃə.tə.ˈʁõ
rachetes	ʁa.ˈʃət
rachetez	ʁa.ʃə.ˈte
rachid	ʁa.ˈʃid
rachis	ʁa.ˈʃis
rachitique	ʁa.ʃi.ˈtik
rachitiques	ʁa.ʃi.ˈtik
racial	ʁa.ˈsjal
raciale	ʁa.ˈsjal
raciales	ʁa.ˈsjal
raciaux	ʁa.ˈsjo
racine	ʁa.ˈsin
racines	ʁa.ˈsin
racisme	ʁa.si.ˈsmə
racismes	ʁa.si.ˈsmə
raciste	ʁa.sis.ˈtə
racistes	ʁa.sis.ˈtə
racket	ʁa.ˈket
rackets	ʁa.ˈket
racketteur	ʁa.kɛ.ˈtœʁ
racketteurs	ʁa.kɛ.ˈtœʁ
raclant	ʁa.ˈklã
racle	ʁa.ˈklə
raclee	ʁa.ˈkli
raclees	ʁa.ˈkli
raclent	ʁa.ˈklə
racler	ʁa.ˈkle
raclette	ʁa.ˈklɛt
raclettes	ʁa.ˈklɛt
racolage	ʁa.kɔ.ˈlaʒ
racolant	ʁa.kɔ.ˈlã
racole	ʁa.ˈkɔl
racolent	ʁa.ˈkɔl
racoler	ʁa.kɔ.ˈle
racoles	ʁa.ˈkɔl
racoleur	ʁa.kɔ.ˈlœʁ
racoleurs	ʁa.kɔ.ˈlœʁ
racoleuse	ʁa.kɔ.ˈlœz
racoleuses	ʁa.kɔ.ˈlœz
raconta	ʁa.kõ.ˈta
racontaient	ʁa.kõ.ˈtɛ
racontais	ʁa.kõ.ˈtɛ
racontait	ʁa.kõ.ˈtɛ
racontant	ʁa.kõ.ˈtã
racontars	ʁa.kõ.ˈtaʁ
raconte	ʁa.ˈkõt
racontee	ʁa.kõ.ˈti
racontees	ʁa.kõ.ˈti
racontent	ʁa.ˈkõt
raconter	ʁa.kõ.ˈte
racontera	ʁa.kõ.tə.ˈʁa
raconterai	ʁa.kõ.tə.ˈʁɛ
raconterait	ʁa.kõ.tə.ˈʁɛ
raconterent	ʁa.kõ.tə.ˈʁã
raconterons	ʁa.kõ.tə.ˈʁõ
raconteront	ʁa.kõ.tə.ˈʁõ
racontes	ʁa.ˈkõt
raconteur	ʁa.kõ.ˈtœʁ
raconteurs	ʁa.kõ.ˈtœʁ
raconteuse	ʁa.kõ.ˈtœz
racontez	ʁa.kõ.ˈte
racontiez	ʁa.kõ.ˈtjɛ
racontons	ʁa.kõ.ˈtõ
racorni	ʁa.kɔʁ.ˈni
racornie	ʁa.kɔʁ.ˈni
racornir	ʁa.kɔʁ.ˈniʁ
racornis	ʁa.kɔʁ.ˈni
rad	ʁad
rada	ʁa.ˈda
radar	ʁa.ˈdaʁ
radars	ʁa.ˈdaʁ
rade	ʁad
radeau	ʁa.ˈdo
radeaux	ʁa.ˈdo
rades	ʁad
radial	ʁa.ˈdjal
radiale	ʁa.ˈdjal
radiales	ʁa.ˈdjal
radiant	ʁa.ˈdjã
radiateur	ʁa.dja.ˈtœʁ
radiateurs	ʁa.dja.ˈtœʁ
radiation	ʁa.dja.ˈsjõ
radiations	ʁa.dja.ˈsjõ
radical	ʁa.di.ˈkal
radical-socialiste	ʁa.di.kal.sɔs.ja.lis.ˈtə
radicale	ʁa.di.ˈkal
radicalement	ʁa.di.ka.lə.ˈmã
radicales	ʁa.di.ˈkal
radicalisait	ʁa.di.ka.li.ˈzɛ
radicalisant	ʁa.di.ka.li.ˈzã
radicalisation	ʁa.di.ka.li.za.ˈsjõ
radicalise	ʁa.di.ka.ˈliz
radicalisee	ʁa.di.ka.li.ˈzi
radicalisees	ʁa.di.ka.li.ˈzi
radicalisent	ʁa.di.ka.ˈliz
radicaliser	ʁa.di.ka.li.ˈze
